product_name,current_category,layer_1_score,layer_1_category,layer_2_score,layer_2_category,web_sources,web_agree_count,web_consensus_category,web_consensus_time,layer_3_score,layer_3_category,conflict_level,final_category,final_confidence,confidence_band,mapping_status,reason,revenue_weight
VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS,<NA>,20,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS category retail; query: VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS grocery shelf location India,0,,,75,Dairy,none,Dairy,72.04,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Dairy:95, Brand/Price→Dairy:75",0.0744
KINELY WATER 500ml,<NA>,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: KINELY WATER 500ml category retail; query: KINELY WATER 500ml grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0104
WATER APPLE BOX,fruits,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: WATER APPLE BOX category retail; query: WATER APPLE BOX grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0084
BAILLEY WATER  500ML,<NA>,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: BAILLEY WATER  500ML category retail; query: BAILLEY WATER  500ML grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0069
BAILLEY  WATER 1LTR,<NA>,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: BAILLEY  WATER 1LTR category retail; query: BAILLEY  WATER 1LTR grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0049
ELEPHANT SEEDED DATES 400G(CUPS) (1+1 OFFER),fruits,20,Snacks,95,Snacks,synthetic: keyword+brand consensus; query: ELEPHANT SEEDED DATES 400G(CUPS) (1+1 OFFER) category retail; query: ELEPHANT SEEDED DATES 400G(CUPS) (1+1 OFFER) grocery shelf location India,0,,,75,Snacks,none,Snacks,72.04,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:95, Brand/Price→Snacks:75",0.0036
BAMBINO ROASTED VERMICELLI 800G,<NA>,20,Snacks,95,Snacks,synthetic: keyword+brand consensus; query: BAMBINO ROASTED VERMICELLI 800G category retail; query: BAMBINO ROASTED VERMICELLI 800G grocery shelf location India,0,,,75,Snacks,none,Snacks,72.04,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:95, Brand/Price→Snacks:75",0.0028
DRIED DATES YELLOW250 GM,fruits,20,Snacks,95,Snacks,synthetic: keyword+brand consensus; query: DRIED DATES YELLOW250 GM category retail; query: DRIED DATES YELLOW250 GM grocery shelf location India,0,,,75,Snacks,none,Snacks,72.04,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:95, Brand/Price→Snacks:75",0.001
WATER MELON PLATE,<NA>,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: WATER MELON PLATE category retail; query: WATER MELON PLATE grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0002
CARRY BAG MEDIUM 5Kg HOLDING CAPACITY,<NA>,40,Home Care,85,Home Care,synthetic: keyword consensus; query: CARRY BAG MEDIUM 5Kg HOLDING CAPACITY category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.2099
PRM HMT RAW RICE 26KG BAG GAJANAN,<NA>,40,Home Care,85,Home Care,synthetic: keyword consensus; query: PRM HMT RAW RICE 26KG BAG GAJANAN category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.171
PUMPKIN SEEDS KG FLYBERRY,vegetables,40,Snacks,85,Snacks,synthetic: keyword consensus; query: PUMPKIN SEEDS KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0939
SUNFLOWER SEEDS KG FLYBERRY,<NA>,40,Snacks,85,Snacks,synthetic: keyword consensus; query: SUNFLOWER SEEDS KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0476
CHIA SEEDS KGS FLYBERRY,<NA>,40,Snacks,85,Snacks,synthetic: keyword consensus; query: CHIA SEEDS KGS FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0367
FlyberryMelonSeeds,<NA>,40,Snacks,85,Snacks,synthetic: keyword consensus; query: FlyberryMelonSeeds category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0355
PRM HMT RICE 26KG BAG GAJANAN,<NA>,40,Home Care,85,Home Care,synthetic: keyword consensus; query: PRM HMT RICE 26KG BAG GAJANAN category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.0323
SONA MASURI TELANGANA STEAM RICE 26KG GAJANAN,<NA>,40,Beverages,85,Beverages,synthetic: keyword consensus; query: SONA MASURI TELANGANA STEAM RICE 26KG GAJANAN category retail,0,,,0,UNKNOWN,none,Beverages,71.08,LOW,AMBIGUOUS,"Keyword→Beverages:40, Web→Beverages:85",0.0305
FLYBERRY SHAHJEERA CARAWAY SEEDS,<NA>,40,Snacks,85,Snacks,synthetic: keyword consensus; query: FLYBERRY SHAHJEERA CARAWAY SEEDS category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0004
CARRY BAG SML 1Kg HOLDING CAPACITY,<NA>,40,Home Care,85,Home Care,synthetic: keyword consensus; query: CARRY BAG SML 1Kg HOLDING CAPACITY category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.0
PURE O FRESH EGGS 30 pack,<NA>,20,Home Care,85,Breakfast,synthetic: brand consensus; query: PURE O FRESH EGGS 30 pack brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Home Care:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.7728
PANEER 200G HERITAGE,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: PANEER 200G HERITAGE brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.6434
FRESH LOOSE PANEER,<NA>,20,Dairy,85,Personal Care,synthetic: brand consensus; query: FRESH LOOSE PANEER brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.6123
PANEER 500G HERITAGE,<NA>,20,Dairy,85,Breakfast,synthetic: brand consensus; query: PANEER 500G HERITAGE brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.4844
PURE O FRESH EGGS 6 PACK,<NA>,20,Home Care,85,Beverages,synthetic: brand consensus; query: PURE O FRESH EGGS 6 PACK brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Home Care:20, Web→Beverages:85, Brand/Price→Beverages:75",0.3941
FLY BERRY DERI DATES 255g,fruits,20,Snacks,85,Breakfast,synthetic: brand consensus; query: FLY BERRY DERI DATES 255g brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.3331
EGGS 6PC JUST LAID VN POULTRY,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: EGGS 6PC JUST LAID VN POULTRY brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.3147
FLYBERRY DREAMY DERI DATES 400G,fruits,20,Snacks,85,Personal Care,synthetic: brand consensus; query: FLYBERRY DREAMY DERI DATES 400G brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.2147
SID FARMS MALAI PANEER 200g,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: SID FARMS MALAI PANEER 200g brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.189
DR GOOD EGGS CAROTENOID 12 PACK,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: DR GOOD EGGS CAROTENOID 12 PACK brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.1654
PANEER 200G ID FRESH,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: PANEER 200G ID FRESH brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.1571
EGGS 12PS FARM MADE FREE RANGE U N V,<NA>,20,Dairy,85,Breakfast,synthetic: brand consensus; query: EGGS 12PS FARM MADE FREE RANGE U N V brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.1491
EGGS 6PC FARM MADE FREE RANGE U N V,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: EGGS 6PC FARM MADE FREE RANGE U N V brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.1232
FLYBERRY DREAMY DERI DATES 220g,fruits,20,Snacks,85,Dairy,synthetic: brand consensus; query: FLYBERRY DREAMY DERI DATES 220g brand category India,0,,,75,Dairy,low,Dairy,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Dairy:85, Brand/Price→Dairy:75",0.11
KIMJO KIMIA DATES 400g ELEPHANT,fruits,20,Snacks,85,Breakfast,synthetic: brand consensus; query: KIMJO KIMIA DATES 400g ELEPHANT brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0527
VITAMIN D3  WITH IMMUNITY BOOSTERS - 6 EGGS PACK  ABHI EGGS,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: VITAMIN D3  WITH IMMUNITY BOOSTERS - 6 EGGS PACK  ABHI EGGS brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.04
FLYBERRY MINI MEDJOUL DATES 200g BOX,fruits,20,Snacks,85,Dairy,synthetic: brand consensus; query: FLYBERRY MINI MEDJOUL DATES 200g BOX brand category India,0,,,75,Dairy,low,Dairy,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Dairy:85, Brand/Price→Dairy:75",0.0389
NUTRI+ WITH IMMUNITY BOOSTERS - 6 EGGS PACK ABHI EGGS,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: NUTRI+ WITH IMMUNITY BOOSTERS - 6 EGGS PACK ABHI EGGS brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0318
INDIAN RAISINSGOLDEN KGS FLYBERRY,<NA>,20,Snacks,85,Personal Care,synthetic: brand consensus; query: INDIAN RAISINSGOLDEN KGS FLYBERRY brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0304
AFGHANI RAISINS KGS FLYBERRY,<NA>,20,Snacks,85,Personal Care,synthetic: brand consensus; query: AFGHANI RAISINS KGS FLYBERRY brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0261
DOSE WITH IMMUNITY BOOSTERS - 6 EGGS PACK ABHI EGGS,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: DOSE WITH IMMUNITY BOOSTERS - 6 EGGS PACK ABHI EGGS brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.0236
PREMIUM SANDWICH BREAD 400g SPENCERS AKSHAYA FOODS ENGLISH RECIPE,<NA>,20,Snacks,85,Beverages,synthetic: brand consensus; query: PREMIUM SANDWICH BREAD 400g SPENCERS AKSHAYA FOODS ENGLISH RECIPE brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0219
BROWN EGGS 6PC UPF HEALTHY U N V,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: BROWN EGGS 6PC UPF HEALTHY U N V brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0218
FLYBERRY KNOCKOUT KALMI DATES 400g,fruits,20,Snacks,85,Dairy,synthetic: brand consensus; query: FLYBERRY KNOCKOUT KALMI DATES 400g brand category India,0,,,75,Dairy,low,Dairy,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Dairy:85, Brand/Price→Dairy:75",0.0194
INDIAN RAISINS GREEN FLYBERRY,vegetables,20,Snacks,85,Personal Care,synthetic: brand consensus; query: INDIAN RAISINS GREEN FLYBERRY brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0143
FRESH CREAM 250ML AMUL,<NA>,20,Personal Care,85,Beverages,synthetic: brand consensus; query: FRESH CREAM 250ML AMUL brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Personal Care:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0122
AK COUNTRY EGGS 6PC PACK AKSHAYA KALPA,<NA>,20,Dairy,85,Snacks,synthetic: brand consensus; query: AK COUNTRY EGGS 6PC PACK AKSHAYA KALPA brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.0118
FLYBERRY KNOCKOUT KALMI DATES 200g,fruits,20,Snacks,85,Breakfast,synthetic: brand consensus; query: FLYBERRY KNOCKOUT KALMI DATES 200g brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0118
IRANIAN DATES 500g ORIGINAL AM ENTERPRISES,fruits,20,Snacks,85,Breakfast,synthetic: brand consensus; query: IRANIAN DATES 500g ORIGINAL AM ENTERPRISES brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0108
FRESH PANEER BLOCK 200g AMUL,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: FRESH PANEER BLOCK 200g AMUL brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.009
EGGS 6PC UPF HEALTHY WHITE U N V,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: EGGS 6PC UPF HEALTHY WHITE U N V brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0088
NANDA CREAM BUN VANILLA 60g,<NA>,20,Personal Care,85,Beverages,synthetic: brand consensus; query: NANDA CREAM BUN VANILLA 60g brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Personal Care:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0079
ELEPHANT SEEDLESS HONEY DATES400G+10,fruits,20,Snacks,85,Breakfast,synthetic: brand consensus; query: ELEPHANT SEEDLESS HONEY DATES400G+10 brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0078
DATES POWDER 180g FLYBERRY,fruits,20,Snacks,85,Dairy,synthetic: brand consensus; query: DATES POWDER 180g FLYBERRY brand category India,0,,,75,Dairy,low,Dairy,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Dairy:85, Brand/Price→Dairy:75",0.0063
TOFU PANEER 200g SAI RATNA FOODS,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: TOFU PANEER 200g SAI RATNA FOODS brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.003
ROASTED CHANA 200G,<NA>,20,Snacks,85,Beverages,synthetic: brand consensus; query: ROASTED CHANA 200G brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Beverages:85, Brand/Price→Beverages:75",0.002
FRESH DATES YELLOW BOX ANAND,fruits,20,Snacks,85,Beverages,synthetic: brand consensus; query: FRESH DATES YELLOW BOX ANAND brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0019
TNS DATES 200g,fruits,20,Snacks,85,Beverages,synthetic: brand consensus; query: TNS DATES 200g brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0018
BAMBINO ROASTED VERMICELI 500G,<NA>,20,Snacks,85,Beverages,synthetic: brand consensus; query: BAMBINO ROASTED VERMICELI 500G brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0017
THIS CREAMY CARAMEL 18G CONTINENTAL,<NA>,20,Personal Care,85,Beverages,synthetic: brand consensus; query: THIS CREAMY CARAMEL 18G CONTINENTAL brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Personal Care:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0006
BRINTAN TOFU PANEER 200G,<NA>,20,Dairy,85,Beverages,synthetic: brand consensus; query: BRINTAN TOFU PANEER 200G brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0003
FRESH CREAM 200ML HERITAGE,<NA>,20,Personal Care,85,Beverages,synthetic: brand consensus; query: FRESH CREAM 200ML HERITAGE brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Personal Care:20, Web→Beverages:85, Brand/Price→Beverages:75",0.0003
IDLI POWDER AKA GUNDPOWDER AKA KARAM PODI PREMIUM KG LOOSE FLYBER,<NA>,20,Snacks,85,Personal Care,synthetic: brand consensus; query: IDLI POWDER AKA GUNDPOWDER AKA KARAM PODI PREMIUM KG LOOSE FLYBER brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0003
WALNUT PREMIUM KGS FLYBERRY,<NA>,20,Snacks,85,Snacks,synthetic: keyword consensus; query: WALNUT PREMIUM KGS FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.188
CALIFORNIAN ALMOND PREMIUM KG FLYBERRY,<NA>,20,Snacks,85,Snacks,synthetic: keyword consensus; query: CALIFORNIAN ALMOND PREMIUM KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.1571
MEDJOUL DATES LARGE FLYBERRY loose kgs,fruits,20,Snacks,85,Snacks,synthetic: keyword consensus; query: MEDJOUL DATES LARGE FLYBERRY loose kgs category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.1554
FLYBERRY MEDJOUL MAJESTIC DATES 400g BOX,fruits,20,Snacks,85,Snacks,synthetic: keyword consensus; query: FLYBERRY MEDJOUL MAJESTIC DATES 400g BOX category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.1456
WORKOUT TRAIL MIX KG FLYBERRY,<NA>,20,Snacks,85,Snacks,synthetic: keyword consensus; query: WORKOUT TRAIL MIX KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.0447
APRICOTS ORANGE TURKISH KG FLYBERRY,fruits,20,Snacks,85,Snacks,synthetic: keyword consensus; query: APRICOTS ORANGE TURKISH KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.0347
DERI DATES KG FLYBERRY,fruits,20,Snacks,85,Snacks,synthetic: keyword consensus; query: DERI DATES KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.0087
FlyberryPrunes,<NA>,20,Snacks,85,Snacks,synthetic: keyword consensus; query: FlyberryPrunes category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.0049
AJWA DATES KGS FLYBERRY LOOSE KGS,fruits,20,Snacks,85,Snacks,synthetic: keyword consensus; query: AJWA DATES KGS FLYBERRY LOOSE KGS category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.0036
AMERI DATES KG FLYBERRY,fruits,20,Snacks,85,Snacks,synthetic: keyword consensus; query: AMERI DATES KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,63.0,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:85",0.0029
DRUMSTICK,vegetables,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.421
FIGS AFGHANI NORMAL KG FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.1881
CASHEW 320 KG FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.1359
WALNUT REGULAR  KGS FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.1298
PISTA GREEN SHELLED KG FLYBERRY,vegetables,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.1075
CASHEW BROKEN 2 PIECE  KGSFLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.1001
CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0785
DRIED BLUEBERRY KG FLYBERRY,fruits,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0741
FlyberryBrazilNut,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0666
CASHEW TIKKA FLAVOUR FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0499
DRIED CRANBERRY WHOLE KG FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0495
Kashmir Comb Honey 500g BT,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0461
FLYBERRY STRAWBERRY DEHYDRATED REGULAR,fruits,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0438
MINI MEDJOUL FLYBERRY loose kgs,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0257
ALMOND DRAGES KG LOOSE FLYBERRY,<NA>,0,UNKNOWN,0,UNKNOWN,,0,,,0,UNKNOWN,high,UNKNOWN,0.0,VERY_LOW,UNCERTAIN,No signals,0.0167
