product_name,current_category,layer_1_score,layer_1_category,layer_2_score,layer_2_category,web_sources,web_agree_count,web_consensus_category,web_consensus_time,layer_3_score,layer_3_category,conflict_level,final_category,final_confidence,confidence_band,mapping_status,reason,revenue_weight,_pnorm
ALMOND REGULAR  250 GM,,40,Snacks,85,Breakfast,synthetic: brand consensus; query: ALMOND REGULAR  250 GM brand category India,0,,,75,Breakfast,low,Breakfast,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0035,almond regular  250 gm
SHRIKAND MANGO 100g MILKY MIST,fruits,40,Dairy,85,Beverages,synthetic: brand consensus; query: SHRIKAND MANGO 100g MILKY MIST brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0034,shrikand mango 100g milky mist
SAMBAR ONION CHENNAI,vegetables,40,Confectionery,85,Beverages,synthetic: brand consensus; query: SAMBAR ONION CHENNAI brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0033,sambar onion chennai
SPECIALE COFFEE 200g JAR CONTINENTAL,,40,Home Care,85,Personal Care,synthetic: brand consensus; query: SPECIALE COFFEE 200g JAR CONTINENTAL brand category India,0,,,75,Personal Care,low,Personal Care,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Personal Care:85, Brand/Price→Personal Care:75",0.0029,speciale coffee 200g jar continental
Apple Milk Shake,juices,40,Dairy,85,Beverages,synthetic: brand consensus; query: Apple Milk Shake brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0028,apple milk shake
FILTER COFFEE 150ML ID FRESH,,40,Beverages,85,Breakfast,synthetic: brand consensus; query: FILTER COFFEE 150ML ID FRESH brand category India,0,,,75,Breakfast,low,Breakfast,73.21,LOW,AMBIGUOUS,"Keyword→Beverages:40, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0028,filter coffee 150ml id fresh
POTATO CHIPS 200G EVR,vegetables,40,Snacks,85,Beverages,synthetic: brand consensus; query: POTATO CHIPS 200G EVR brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0027,potato chips 200g evr
GREEK HONEY AND FIG YOGHURT 100g MILKY MIST,fruits,40,Dairy,85,Beverages,synthetic: brand consensus; query: GREEK HONEY AND FIG YOGHURT 100g MILKY MIST brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0025,greek honey and fig yoghurt 100g milky mist
SHRIKAND ELAICHI 100g MILKY MIST,,40,Dairy,85,Beverages,synthetic: brand consensus; query: SHRIKAND ELAICHI 100g MILKY MIST brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0025,shrikand elaichi 100g milky mist
AMUL CHEESE SPREAD PLAIN 200g,,40,Dairy,85,Snacks,synthetic: brand consensus; query: AMUL CHEESE SPREAD PLAIN 200g brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0022,amul cheese spread plain 200g
CHEESE SPREAD 200g AMUL,,40,Dairy,85,Snacks,synthetic: brand consensus; query: CHEESE SPREAD 200g AMUL brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0022,cheese spread 200g amul
FILTER COFFEE 150ML NEW BOLD ID FRESH,,40,Beverages,85,Snacks,synthetic: brand consensus; query: FILTER COFFEE 150ML NEW BOLD ID FRESH brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Beverages:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0021,filter coffee 150ml new bold id fresh
HAZELNUT CHOCOLATE SPREAD 200g,,40,Snacks,85,Dairy,synthetic: brand consensus; query: HAZELNUT CHOCOLATE SPREAD 200g brand category India,0,,,75,Dairy,low,Dairy,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Dairy:85, Brand/Price→Dairy:75",0.002,hazelnut chocolate spread 200g
FINGER CHIPS PAPAD 200G EVR,,40,Snacks,85,Beverages,synthetic: brand consensus; query: FINGER CHIPS PAPAD 200G EVR brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0019,finger chips papad 200g evr
APPLE MILKSHAKES,juices,40,Dairy,85,Beverages,synthetic: brand consensus; query: APPLE MILKSHAKES brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0017,apple milkshakes
CALIFORNIA BLACK seedless GRAPES,fruits,40,Snacks,85,Dairy,synthetic: brand consensus; query: CALIFORNIA BLACK seedless GRAPES brand category India,0,,,75,Dairy,low,Dairy,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Dairy:85, Brand/Price→Dairy:75",0.0017,california black seedless grapes
APPLE BARE,fruits,40,Confectionery,85,Snacks,synthetic: brand consensus; query: APPLE BARE brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0016,apple bare
CRUNCHY BANANA CHIPS 65g FLYBERRY,fruits,40,Snacks,85,Beverages,synthetic: brand consensus; query: CRUNCHY BANANA CHIPS 65g FLYBERRY brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0016,crunchy banana chips 65g flyberry
SRI DIVYA DEEPARDHANA OIL 910 ML,,40,Home Care,85,Breakfast,synthetic: brand consensus; query: SRI DIVYA DEEPARDHANA OIL 910 ML brand category India,0,,,75,Breakfast,low,Breakfast,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Breakfast:85, Brand/Price→Breakfast:75",0.0015,sri divya deepardhana oil 910 ml
PUTNALU KOBBARIKARAM 250g AHA,,40,Confectionery,85,Snacks,synthetic: brand consensus; query: PUTNALU KOBBARIKARAM 250g AHA brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0014,putnalu kobbarikaram 250g aha
ARTISANAL CURD 400g EPIGAMIA,,40,Dairy,85,Beverages,synthetic: brand consensus; query: ARTISANAL CURD 400g EPIGAMIA brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0012,artisanal curd 400g epigamia
CREAMY COFFEE HAZELNUT 22g CONTINENTAL,,40,Snacks,85,Beverages,synthetic: brand consensus; query: CREAMY COFFEE HAZELNUT 22g CONTINENTAL brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0012,creamy coffee hazelnut 22g continental
FLYBERRY CRUNCHY BANANA CHIPS 25g,fruits,40,Snacks,85,Beverages,synthetic: brand consensus; query: FLYBERRY CRUNCHY BANANA CHIPS 25g brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0012,flyberry crunchy banana chips 25g
AKSHYAKALPA ORGANIC TONED MILK UHT 1Lt. TETRA,,40,Dairy,85,Snacks,synthetic: brand consensus; query: AKSHYAKALPA ORGANIC TONED MILK UHT 1Lt. TETRA brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Snacks:85, Brand/Price→Snacks:75",0.001,akshyakalpa organic toned milk uht 1lt. tetra
CHEESE SPREAD GARLIC200G AMUL,vegetables,40,Dairy,85,Snacks,synthetic: brand consensus; query: CHEESE SPREAD GARLIC200G AMUL brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0009,cheese spread garlic200g amul
KOBBARI KARAM 250g AHA,,40,Confectionery,85,Snacks,synthetic: brand consensus; query: KOBBARI KARAM 250g AHA brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0009,kobbari karam 250g aha
OKRA CHIPS VACUUM FRIED 20g FLYBERRY,vegetables,40,Snacks,85,Beverages,synthetic: brand consensus; query: OKRA CHIPS VACUUM FRIED 20g FLYBERRY brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0008,okra chips vacuum fried 20g flyberry
FLYBERRY CRISPY SWEET CORN 12g,,40,Confectionery,85,Beverages,synthetic: brand consensus; query: FLYBERRY CRISPY SWEET CORN 12g brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Confectionery:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0006,flyberry crispy sweet corn 12g
AKSHAYAKALPA TABLE BUTTER SALTED 100g TUB ORGANIC,,40,Dairy,85,Snacks,synthetic: brand consensus; query: AKSHAYAKALPA TABLE BUTTER SALTED 100g TUB ORGANIC brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0005,akshayakalpa table butter salted 100g tub organic
ORANGE JUICE,juices,40,Beverages,85,Snacks,synthetic: brand consensus; query: ORANGE JUICE brand category India,0,,,75,Snacks,low,Snacks,73.21,LOW,AMBIGUOUS,"Keyword→Beverages:40, Web→Snacks:85, Brand/Price→Snacks:75",0.0005,orange juice
RED SEEDLESS GRAPES,fruits,40,Snacks,85,Dairy,synthetic: brand consensus; query: RED SEEDLESS GRAPES brand category India,0,,,75,Dairy,low,Dairy,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Dairy:85, Brand/Price→Dairy:75",0.0005,red seedless grapes
Moosambi Economy,,40,Organic,85,Beverages,synthetic: brand consensus; query: Moosambi Economy brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Organic:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0004,moosambi economy
SPICED TARO CHIPS 30g FLYBERRY GOURMET,,40,Snacks,85,Beverages,synthetic: brand consensus; query: SPICED TARO CHIPS 30g FLYBERRY GOURMET brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0004,spiced taro chips 30g flyberry gourmet
CDM CRACKLE 36G,,40,Home Care,85,Beverages,synthetic: brand consensus; query: CDM CRACKLE 36G brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0002,cdm crackle 36g
MILK BREAD 350g SPENCERS GOLDEN CRUST NANDA,,40,Dairy,85,Beverages,synthetic: brand consensus; query: MILK BREAD 350g SPENCERS GOLDEN CRUST NANDA brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0002,milk bread 350g spencers golden crust nanda
Mango Milk Shake,juices,40,Dairy,85,Beverages,synthetic: brand consensus; query: Mango Milk Shake brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0002,mango milk shake
COW MILK 500ml GOLDEN HERITAGE,,40,Dairy,85,Beverages,synthetic: brand consensus; query: COW MILK 500ml GOLDEN HERITAGE brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0001,cow milk 500ml golden heritage
BRITANNIA MILK BIKIS 71GM,,40,Dairy,85,Beverages,synthetic: brand consensus; query: BRITANNIA MILK BIKIS 71GM brand category India,0,,,75,Beverages,low,Beverages,73.21,LOW,AMBIGUOUS,"Keyword→Dairy:40, Web→Beverages:85, Brand/Price→Beverages:75",0.0,britannia milk bikis 71gm
DR GOOD EGGS CAROTENOID 30 PACK,,20,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: DR GOOD EGGS CAROTENOID 30 PACK category retail; query: DR GOOD EGGS CAROTENOID 30 PACK grocery shelf location India,0,,,75,Dairy,none,Dairy,72.04,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Dairy:95, Brand/Price→Dairy:75",0.1532,dr good eggs carotenoid 30 pack
NUTRI+ WITH IMMUNITY BOOSTERS - 30 EGGS TRAY ABHI EGGS,,20,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: NUTRI+ WITH IMMUNITY BOOSTERS - 30 EGGS TRAY ABHI EGGS category retail; query: NUTRI+ WITH IMMUNITY BOOSTERS - 30 EGGS TRAY ABHI EGGS grocery shelf location India,0,,,75,Dairy,none,Dairy,72.04,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Dairy:95, Brand/Price→Dairy:75",0.0902,nutri+ with immunity boosters - 30 eggs tray abhi eggs
VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS,,20,Dairy,95,Dairy,synthetic: keyword+brand consensus; query: VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS category retail; query: VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS grocery shelf location India,0,,,75,Dairy,none,Dairy,72.04,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Dairy:95, Brand/Price→Dairy:75",0.0744,vitamin d3 immunity booster 30pc pack abhi eggs
KINELY WATER 500ml,,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: KINELY WATER 500ml category retail; query: KINELY WATER 500ml grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0104,kinely water 500ml
WATER APPLE BOX,fruits,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: WATER APPLE BOX category retail; query: WATER APPLE BOX grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0084,water apple box
BAILLEY WATER  500ML,,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: BAILLEY WATER  500ML category retail; query: BAILLEY WATER  500ML grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0069,bailley water  500ml
BAILLEY  WATER 1LTR,,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: BAILLEY  WATER 1LTR category retail; query: BAILLEY  WATER 1LTR grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0049,bailley  water 1ltr
BAMBINO ROASTED VERMICELLI 800G,,20,Snacks,95,Snacks,synthetic: keyword+brand consensus; query: BAMBINO ROASTED VERMICELLI 800G category retail; query: BAMBINO ROASTED VERMICELLI 800G grocery shelf location India,0,,,75,Snacks,none,Snacks,72.04,LOW,AMBIGUOUS,"Keyword→Snacks:20, Web→Snacks:95, Brand/Price→Snacks:75",0.0028,bambino roasted vermicelli 800g
WATER MELON PLATE,,20,Beverages,95,Beverages,synthetic: keyword+brand consensus; query: WATER MELON PLATE category retail; query: WATER MELON PLATE grocery shelf location India,0,,,75,Beverages,none,Beverages,72.04,LOW,AMBIGUOUS,"Keyword→Beverages:20, Web→Beverages:95, Brand/Price→Beverages:75",0.0002,water melon plate
CARRY BAG MEDIUM 5Kg HOLDING CAPACITY,,40,Home Care,85,Home Care,synthetic: keyword consensus; query: CARRY BAG MEDIUM 5Kg HOLDING CAPACITY category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.2099,carry bag medium 5kg holding capacity
PRM HMT RAW RICE 26KG BAG GAJANAN,,40,Home Care,85,Home Care,synthetic: keyword consensus; query: PRM HMT RAW RICE 26KG BAG GAJANAN category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.171,prm hmt raw rice 26kg bag gajanan
CASHEW 320 KG FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: CASHEW 320 KG FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.1359,cashew 320 kg flyberry
WALNUT REGULAR  KGS FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: WALNUT REGULAR  KGS FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.1298,walnut regular  kgs flyberry
CASHEW BROKEN 2 PIECE  KGSFLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: CASHEW BROKEN 2 PIECE  KGSFLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.1001,cashew broken 2 piece  kgsflyberry
CALIFORNIAN ALMOND REGULAR KG  FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: CALIFORNIAN ALMOND REGULAR KG  FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0785,californian almond regular kg  flyberry
CASHEW TIKKA FLAVOUR FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: CASHEW TIKKA FLAVOUR FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0499,cashew tikka flavour flyberry
PRM HMT RICE 26KG BAG GAJANAN,,40,Home Care,85,Home Care,synthetic: keyword consensus; query: PRM HMT RICE 26KG BAG GAJANAN category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.0323,prm hmt rice 26kg bag gajanan
SONA MASURI TELANGANA STEAM RICE 26KG GAJANAN,,40,Beverages,85,Beverages,synthetic: keyword consensus; query: SONA MASURI TELANGANA STEAM RICE 26KG GAJANAN category retail,0,,,0,UNKNOWN,none,Beverages,71.08,LOW,AMBIGUOUS,"Keyword→Beverages:40, Web→Beverages:85",0.0305,sona masuri telangana steam rice 26kg gajanan
ALMOND DRAGES KG LOOSE FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: ALMOND DRAGES KG LOOSE FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0167,almond drages kg loose flyberry
FlyberryHazelnut,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: FlyberryHazelnut category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0125,flyberryhazelnut
FlyberryCashew180,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: FlyberryCashew180 category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0087,flyberrycashew180
FLYBERRY CASHEW 4 PIECE,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: FLYBERRY CASHEW 4 PIECE category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0062,flyberry cashew 4 piece
PERI PERI CASHEW FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: PERI PERI CASHEW FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0023,peri peri cashew flyberry
SPICE ALMOND DRAGEE KG LOOSE FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: SPICE ALMOND DRAGEE KG LOOSE FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0015,spice almond dragee kg loose flyberry
CASHEW WITH CHOCO COATED FLYBERRY,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: CASHEW WITH CHOCO COATED FLYBERRY category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0009,cashew with choco coated flyberry
FlyberryPeriPeriAlmond,,40,Snacks,85,Snacks,synthetic: keyword consensus; query: FlyberryPeriPeriAlmond category retail,0,,,0,UNKNOWN,none,Snacks,71.08,LOW,AMBIGUOUS,"Keyword→Snacks:40, Web→Snacks:85",0.0005,flyberryperiperialmond
CARRY BAG SML 1Kg HOLDING CAPACITY,,40,Home Care,85,Home Care,synthetic: keyword consensus; query: CARRY BAG SML 1Kg HOLDING CAPACITY category retail,0,,,0,UNKNOWN,none,Home Care,71.08,LOW,AMBIGUOUS,"Keyword→Home Care:40, Web→Home Care:85",0.0,carry bag sml 1kg holding capacity
PURE O FRESH EGGS 30 pack,,20,Home Care,85,Breakfast,synthetic: brand consensus; query: PURE O FRESH EGGS 30 pack brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Home Care:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.7728,pure o fresh eggs 30 pack
PANEER 200G HERITAGE,,20,Dairy,85,Snacks,synthetic: brand consensus; query: PANEER 200G HERITAGE brand category India,0,,,75,Snacks,low,Snacks,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Snacks:85, Brand/Price→Snacks:75",0.6434,paneer 200g heritage
FRESH LOOSE PANEER,,20,Dairy,85,Personal Care,synthetic: brand consensus; query: FRESH LOOSE PANEER brand category India,0,,,75,Personal Care,low,Personal Care,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Personal Care:85, Brand/Price→Personal Care:75",0.6123,fresh loose paneer
PANEER 500G HERITAGE,,20,Dairy,85,Breakfast,synthetic: brand consensus; query: PANEER 500G HERITAGE brand category India,0,,,75,Breakfast,low,Breakfast,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Breakfast:85, Brand/Price→Breakfast:75",0.4844,paneer 500g heritage
PURE O FRESH EGGS 6 PACK,,20,Home Care,85,Beverages,synthetic: brand consensus; query: PURE O FRESH EGGS 6 PACK brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Home Care:20, Web→Beverages:85, Brand/Price→Beverages:75",0.3941,pure o fresh eggs 6 pack
EGGS 6PC JUST LAID VN POULTRY,,20,Dairy,85,Beverages,synthetic: brand consensus; query: EGGS 6PC JUST LAID VN POULTRY brand category India,0,,,75,Beverages,low,Beverages,67.38,LOW,AMBIGUOUS,"Keyword→Dairy:20, Web→Beverages:85, Brand/Price→Beverages:75",0.3147,eggs 6pc just laid vn poultry
